Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified,Date,Latitude,Longitude
CD1,NO,2022-12-18,17.87,ug m-3,P,2022-12-18,51.544219,-0.175284
CD1,NO,2022-12-19,17.87,ug m-3,P,2022-12-19,51.544219,-0.175284
CD1,NO,2022-12-20,17.87,ug m-3,P,2022-12-20,51.544219,-0.175284
CD1,NO,2022-12-21,17.87,ug m-3,P,2022-12-21,51.544219,-0.175284
CD1,NO,2022-12-22,17.88,ug m-3,P,2022-12-22,51.544219,-0.175284
CD1,NO,2022-12-23,17.88,ug m-3,P,2022-12-23,51.544219,-0.175284
CD1,NO,2022-12-24,17.88,ug m-3,P,2022-12-24,51.544219,-0.175284
CD1,NO,2022-12-25,17.88,ug m-3,P,2022-12-25,51.544219,-0.175284
CD1,NO,2022-12-26,17.88,ug m-3,P,2022-12-26,51.544219,-0.175284
CD1,NO,2022-12-27,17.88,ug m-3,P,2022-12-27,51.544219,-0.175284
CD1,NO,2022-12-28,17.88,ug m-3,P,2022-12-28,51.544219,-0.175284
CD1,NO,2022-12-29,17.88,ug m-3,P,2022-12-29,51.544219,-0.175284
CD1,NO,2022-12-30,17.88,ug m-3,P,2022-12-30,51.544219,-0.175284
CD1,NO,2022-12-31,17.88,ug m-3,P,2022-12-31,51.544219,-0.175284
CD1,NO,2023-01-01,17.88,ug m-3,P,2023-01-01,51.544219,-0.175284
CD1,NO,2023-01-02,17.88,ug m-3,P,2023-01-02,51.544219,-0.175284
CD1,NO,2023-01-03,17.89,ug m-3,P,2023-01-03,51.544219,-0.175284
CD1,NO,2023-01-04,17.89,ug m-3,P,2023-01-04,51.544219,-0.175284
CD1,NO,2023-01-05,17.89,ug m-3,P,2023-01-05,51.544219,-0.175284
CD1,NO,2023-01-06,17.89,ug m-3,P,2023-01-06,51.544219,-0.175284
CD1,NO,2023-01-07,17.89,ug m-3,P,2023-01-07,51.544219,-0.175284
CD1,NO,2023-01-08,17.89,ug m-3,P,2023-01-08,51.544219,-0.175284
CD1,NO,2023-01-09,17.89,ug m-3,P,2023-01-09,51.544219,-0.175284
CD1,NO,2023-01-10,17.89,ug m-3,P,2023-01-10,51.544219,-0.175284
CD1,NO,2023-01-11,17.89,ug m-3,P,2023-01-11,51.544219,-0.175284
CD1,NO,2023-01-12,17.89,ug m-3,P,2023-01-12,51.544219,-0.175284
CD1,NO,2023-01-13,17.89,ug m-3,P,2023-01-13,51.544219,-0.175284
CD1,NO,2023-01-14,17.89,ug m-3,P,2023-01-14,51.544219,-0.175284
CD1,NO,2023-01-15,17.89,ug m-3,P,2023-01-15,51.544219,-0.175284
CD1,NO,2023-01-16,17.9,ug m-3,P,2023-01-16,51.544219,-0.175284
CD1,NO,2023-01-17,17.9,ug m-3,P,2023-01-17,51.544219,-0.175284
CD1,NO,2023-01-18,17.9,ug m-3,P,2023-01-18,51.544219,-0.175284
CD1,NO,2023-01-19,17.9,ug m-3,P,2023-01-19,51.544219,-0.175284
CD1,NO,2023-01-20,17.9,ug m-3,P,2023-01-20,51.544219,-0.175284
CD1,NO,2023-01-21,17.9,ug m-3,P,2023-01-21,51.544219,-0.175284
CD1,NO,2023-01-22,17.9,ug m-3,P,2023-01-22,51.544219,-0.175284
CD1,NO,2023-01-23,17.9,ug m-3,P,2023-01-23,51.544219,-0.175284
CD1,NO,2023-01-24,17.9,ug m-3,P,2023-01-24,51.544219,-0.175284
CD1,NO,2023-01-25,17.9,ug m-3,P,2023-01-25,51.544219,-0.175284
CD1,NO,2023-01-26,17.9,ug m-3,P,2023-01-26,51.544219,-0.175284
CD1,NO,2023-01-27,17.9,ug m-3,P,2023-01-27,51.544219,-0.175284
CD1,NO,2023-01-28,17.91,ug m-3,P,2023-01-28,51.544219,-0.175284
CD1,NO,2023-01-29,17.91,ug m-3,P,2023-01-29,51.544219,-0.175284
CD1,NO,2023-01-30,17.91,ug m-3,P,2023-01-30,51.544219,-0.175284
CD1,NO,2023-01-31,17.91,ug m-3,P,2023-01-31,51.544219,-0.175284
CD1,NO,2023-02-01,17.91,ug m-3,P,2023-02-01,51.544219,-0.175284
CD1,NO,2023-02-02,17.91,ug m-3,P,2023-02-02,51.544219,-0.175284
CD1,NO,2023-02-03,17.91,ug m-3,P,2023-02-03,51.544219,-0.175284
CD1,NO,2023-02-04,17.91,ug m-3,P,2023-02-04,51.544219,-0.175284
CD1,NO,2023-02-05,17.91,ug m-3,P,2023-02-05,51.544219,-0.175284
CD1,NO,2023-02-06,17.91,ug m-3,P,2023-02-06,51.544219,-0.175284
CD1,NO,2023-02-07,17.91,ug m-3,P,2023-02-07,51.544219,-0.175284
CD1,NO,2023-02-08,17.91,ug m-3,P,2023-02-08,51.544219,-0.175284
CD1,NO,2023-02-09,17.92,ug m-3,P,2023-02-09,51.544219,-0.175284
CD1,NO,2023-02-10,17.92,ug m-3,P,2023-02-10,51.544219,-0.175284
CD1,NO,2023-02-11,17.92,ug m-3,P,2023-02-11,51.544219,-0.175284
CD1,NO,2023-02-12,17.92,ug m-3,P,2023-02-12,51.544219,-0.175284
CD1,NO,2023-02-13,17.92,ug m-3,P,2023-02-13,51.544219,-0.175284
CD1,NO,2023-02-14,17.92,ug m-3,P,2023-02-14,51.544219,-0.175284
CD1,NO,2023-02-15,17.92,ug m-3,P,2023-02-15,51.544219,-0.175284
CD1,NO,2023-02-16,17.92,ug m-3,P,2023-02-16,51.544219,-0.175284
CD1,NO,2023-02-17,17.92,ug m-3,P,2023-02-17,51.544219,-0.175284
CD1,NO,2023-02-18,17.92,ug m-3,P,2023-02-18,51.544219,-0.175284
CD1,NO,2023-02-19,17.92,ug m-3,P,2023-02-19,51.544219,-0.175284
CD1,NO,2023-02-20,17.92,ug m-3,P,2023-02-20,51.544219,-0.175284
CD1,NO,2023-02-21,17.92,ug m-3,P,2023-02-21,51.544219,-0.175284
CD1,NO,2023-02-22,17.93,ug m-3,P,2023-02-22,51.544219,-0.175284
CD1,NO,2023-02-23,17.93,ug m-3,P,2023-02-23,51.544219,-0.175284
CD1,NO,2023-02-24,17.93,ug m-3,P,2023-02-24,51.544219,-0.175284
CD1,NO,2023-02-25,17.93,ug m-3,P,2023-02-25,51.544219,-0.175284
CD1,NO,2023-02-26,17.93,ug m-3,P,2023-02-26,51.544219,-0.175284
CD1,NO,2023-02-27,17.93,ug m-3,P,2023-02-27,51.544219,-0.175284
CD1,NO,2023-02-28,17.93,ug m-3,P,2023-02-28,51.544219,-0.175284
CD1,NO,2023-03-01,17.93,ug m-3,P,2023-03-01,51.544219,-0.175284
CD1,NO,2023-03-02,17.93,ug m-3,P,2023-03-02,51.544219,-0.175284
CD1,NO,2023-03-03,17.93,ug m-3,P,2023-03-03,51.544219,-0.175284
CD1,NO,2023-03-04,17.93,ug m-3,P,2023-03-04,51.544219,-0.175284
CD1,NO,2023-03-05,17.93,ug m-3,P,2023-03-05,51.544219,-0.175284
CD1,NO,2023-03-06,17.94,ug m-3,P,2023-03-06,51.544219,-0.175284
CD1,NO,2023-03-07,17.94,ug m-3,P,2023-03-07,51.544219,-0.175284
CD1,NO,2023-03-08,17.94,ug m-3,P,2023-03-08,51.544219,-0.175284
CD1,NO,2023-03-09,17.94,ug m-3,P,2023-03-09,51.544219,-0.175284
CD1,NO,2023-03-10,17.94,ug m-3,P,2023-03-10,51.544219,-0.175284
CD1,NO,2023-03-11,17.94,ug m-3,P,2023-03-11,51.544219,-0.175284
CD1,NO,2023-03-12,17.94,ug m-3,P,2023-03-12,51.544219,-0.175284
CD1,NO,2023-03-13,17.94,ug m-3,P,2023-03-13,51.544219,-0.175284
CD1,NO,2023-03-14,17.94,ug m-3,P,2023-03-14,51.544219,-0.175284
CD1,NO,2023-03-15,17.94,ug m-3,P,2023-03-15,51.544219,-0.175284
CD1,NO,2023-03-16,17.94,ug m-3,P,2023-03-16,51.544219,-0.175284
CD1,NO,2023-03-17,17.94,ug m-3,P,2023-03-17,51.544219,-0.175284
CD1,NO,2023-03-18,17.95,ug m-3,P,2023-03-18,51.544219,-0.175284
CD1,NO,2023-03-19,17.95,ug m-3,P,2023-03-19,51.544219,-0.175284
CD1,NO,2023-03-20,17.95,ug m-3,P,2023-03-20,51.544219,-0.175284
CD1,NO,2023-03-21,17.95,ug m-3,P,2023-03-21,51.544219,-0.175284
CD1,NO,2023-03-22,17.95,ug m-3,P,2023-03-22,51.544219,-0.175284
CD1,NO,2023-03-23,17.95,ug m-3,P,2023-03-23,51.544219,-0.175284
CD1,NO,2023-03-24,17.95,ug m-3,P,2023-03-24,51.544219,-0.175284
CD1,NO,2023-03-25,17.95,ug m-3,P,2023-03-25,51.544219,-0.175284
CD1,NO,2023-03-26,17.95,ug m-3,P,2023-03-26,51.544219,-0.175284
CD1,NO,2023-03-27,17.95,ug m-3,P,2023-03-27,51.544219,-0.175284
CD1,NO,2023-03-28,17.95,ug m-3,P,2023-03-28,51.544219,-0.175284
CD1,NO,2023-03-29,17.95,ug m-3,P,2023-03-29,51.544219,-0.175284
CD1,NO,2023-03-30,17.95,ug m-3,P,2023-03-30,51.544219,-0.175284
CD1,NO,2023-03-31,17.96,ug m-3,P,2023-03-31,51.544219,-0.175284
CD1,NO,2023-04-01,17.96,ug m-3,P,2023-04-01,51.544219,-0.175284
CD1,NO,2023-04-02,17.96,ug m-3,P,2023-04-02,51.544219,-0.175284
CD1,NO,2023-04-03,17.96,ug m-3,P,2023-04-03,51.544219,-0.175284
CD1,NO,2023-04-04,17.96,ug m-3,P,2023-04-04,51.544219,-0.175284
CD1,NO,2023-04-05,17.96,ug m-3,P,2023-04-05,51.544219,-0.175284
CD1,NO,2023-04-06,17.96,ug m-3,P,2023-04-06,51.544219,-0.175284
CD1,NO,2023-04-07,17.96,ug m-3,P,2023-04-07,51.544219,-0.175284
CD1,NO,2023-04-08,17.96,ug m-3,P,2023-04-08,51.544219,-0.175284
CD1,NO,2023-04-09,17.96,ug m-3,P,2023-04-09,51.544219,-0.175284
CD1,NO,2023-04-10,17.96,ug m-3,P,2023-04-10,51.544219,-0.175284
CD1,NO,2023-04-11,17.96,ug m-3,P,2023-04-11,51.544219,-0.175284
CD1,NO,2023-04-12,17.97,ug m-3,P,2023-04-12,51.544219,-0.175284
CD1,NO,2023-04-13,17.97,ug m-3,P,2023-04-13,51.544219,-0.175284
CD1,NO,2023-04-14,17.97,ug m-3,P,2023-04-14,51.544219,-0.175284
CD1,NO,2023-04-15,17.97,ug m-3,P,2023-04-15,51.544219,-0.175284
CD1,NO,2023-04-16,17.97,ug m-3,P,2023-04-16,51.544219,-0.175284
CD1,NO,2023-04-17,17.97,ug m-3,P,2023-04-17,51.544219,-0.175284
CD1,NO,2023-04-18,17.97,ug m-3,P,2023-04-18,51.544219,-0.175284
CD1,NO,2023-04-19,17.97,ug m-3,P,2023-04-19,51.544219,-0.175284
CD1,NO,2023-04-20,17.97,ug m-3,P,2023-04-20,51.544219,-0.175284
CD1,NO,2023-04-21,17.97,ug m-3,P,2023-04-21,51.544219,-0.175284
CD1,NO,2023-04-22,17.97,ug m-3,P,2023-04-22,51.544219,-0.175284
CD1,NO,2023-04-23,17.97,ug m-3,P,2023-04-23,51.544219,-0.175284
CD1,NO,2023-04-24,17.97,ug m-3,P,2023-04-24,51.544219,-0.175284
CD1,NO,2023-04-25,17.98,ug m-3,P,2023-04-25,51.544219,-0.175284
CD1,NO,2023-04-26,17.98,ug m-3,P,2023-04-26,51.544219,-0.175284
CD1,NO,2023-04-27,17.98,ug m-3,P,2023-04-27,51.544219,-0.175284
CD1,NO,2023-04-28,17.98,ug m-3,P,2023-04-28,51.544219,-0.175284
CD1,NO,2023-04-29,17.98,ug m-3,P,2023-04-29,51.544219,-0.175284
CD1,NO,2023-04-30,17.98,ug m-3,P,2023-04-30,51.544219,-0.175284
CD1,NO,2023-05-01,17.98,ug m-3,P,2023-05-01,51.544219,-0.175284
CD1,NO,2023-05-02,17.98,ug m-3,P,2023-05-02,51.544219,-0.175284
CD1,NO,2023-05-03,17.98,ug m-3,P,2023-05-03,51.544219,-0.175284
CD1,NO,2023-05-04,17.98,ug m-3,P,2023-05-04,51.544219,-0.175284
CD1,NO,2023-05-05,17.98,ug m-3,P,2023-05-05,51.544219,-0.175284
CD1,NO,2023-05-06,17.98,ug m-3,P,2023-05-06,51.544219,-0.175284
CD1,NO,2023-05-07,17.99,ug m-3,P,2023-05-07,51.544219,-0.175284
CD1,NO,2023-05-08,17.99,ug m-3,P,2023-05-08,51.544219,-0.175284
CD1,NO,2023-05-09,17.99,ug m-3,P,2023-05-09,51.544219,-0.175284
CD1,NO,2023-05-10,17.99,ug m-3,P,2023-05-10,51.544219,-0.175284
CD1,NO,2023-05-11,17.99,ug m-3,P,2023-05-11,51.544219,-0.175284
CD1,NO,2023-05-12,17.99,ug m-3,P,2023-05-12,51.544219,-0.175284
CD1,NO,2023-05-13,17.99,ug m-3,P,2023-05-13,51.544219,-0.175284
CD1,NO,2023-05-14,17.99,ug m-3,P,2023-05-14,51.544219,-0.175284
CD1,NO,2023-05-15,17.99,ug m-3,P,2023-05-15,51.544219,-0.175284
CD1,NO,2023-05-16,17.99,ug m-3,P,2023-05-16,51.544219,-0.175284
CD1,NO,2023-05-17,17.99,ug m-3,P,2023-05-17,51.544219,-0.175284
CD1,NO,2023-05-18,17.99,ug m-3,P,2023-05-18,51.544219,-0.175284
CD1,NO,2023-05-19,18.0,ug m-3,P,2023-05-19,51.544219,-0.175284
CD1,NO,2023-05-20,18.0,ug m-3,P,2023-05-20,51.544219,-0.175284
CD1,NO,2023-05-21,18.0,ug m-3,P,2023-05-21,51.544219,-0.175284
CD1,NO,2023-05-22,18.0,ug m-3,P,2023-05-22,51.544219,-0.175284
CD1,NO,2023-05-23,18.0,ug m-3,P,2023-05-23,51.544219,-0.175284
CD1,NO,2023-05-24,18.0,ug m-3,P,2023-05-24,51.544219,-0.175284
CD1,NO,2023-05-25,18.0,ug m-3,P,2023-05-25,51.544219,-0.175284
CD1,NO,2023-05-26,16.1,ug m-3,P,2023-05-26,51.544219,-0.175284
CD1,NO,2023-05-27,14.4,ug m-3,P,2023-05-27,51.544219,-0.175284
CD1,NO,2023-05-28,6.6,ug m-3,P,2023-05-28,51.544219,-0.175284
CD1,NO,2023-05-29,5.4,ug m-3,P,2023-05-29,51.544219,-0.175284
CD1,NO,2023-05-30,10.1,ug m-3,P,2023-05-30,51.544219,-0.175284
CD1,NO,2023-05-31,11.6,ug m-3,P,2023-05-31,51.544219,-0.175284
CD1,NO,2023-06-01,14.6,ug m-3,P,2023-06-01,51.544219,-0.175284
CD1,NO,2023-06-02,13.5,ug m-3,P,2023-06-02,51.544219,-0.175284
CD1,NO,2023-06-03,13.4,ug m-3,P,2023-06-03,51.544219,-0.175284
CD1,NO,2023-06-04,8.4,ug m-3,P,2023-06-04,51.544219,-0.175284
CD1,NO,2023-06-05,12.6,ug m-3,P,2023-06-05,51.544219,-0.175284
CD1,NO,2023-06-06,9.9,ug m-3,P,2023-06-06,51.544219,-0.175284
CD1,NO,2023-06-07,17.6,ug m-3,P,2023-06-07,51.544219,-0.175284
CD1,NO,2023-06-08,17.6,ug m-3,P,2023-06-08,51.544219,-0.175284
CD1,NO,2023-06-09,13.5,ug m-3,P,2023-06-09,51.544219,-0.175284
CD1,NO,2023-06-10,13.5,ug m-3,P,2023-06-10,51.544219,-0.175284
CD1,NO,2023-06-11,10.1,ug m-3,P,2023-06-11,51.544219,-0.175284
CD1,NO,2023-06-12,15.9,ug m-3,P,2023-06-12,51.544219,-0.175284
CD1,NO,2023-06-13,12.6,ug m-3,P,2023-06-13,51.544219,-0.175284
CD1,NO,2023-06-14,17.6,ug m-3,P,2023-06-14,51.544219,-0.175284
CD1,NO,2023-06-15,19.4,ug m-3,P,2023-06-15,51.544219,-0.175284
CD1,NO,2023-06-16,21.5,ug m-3,P,2023-06-16,51.544219,-0.175284
CD1,NO,2023-06-17,18.8,ug m-3,P,2023-06-17,51.544219,-0.175284
CD1,NO,2023-06-18,6.3,ug m-3,P,2023-06-18,51.544219,-0.175284
CD1,NO,2023-06-19,7.4,ug m-3,P,2023-06-19,51.544219,-0.175284
CD1,NO,2023-06-20,17.1,ug m-3,P,2023-06-20,51.544219,-0.175284
CD1,NO,2023-06-21,6.3,ug m-3,P,2023-06-21,51.544219,-0.175284
CD1,NO,2023-06-22,21.2,ug m-3,P,2023-06-22,51.544219,-0.175284
CD1,NO,2023-06-23,9.0,ug m-3,P,2023-06-23,51.544219,-0.175284
CD1,NO,2023-06-24,9.8,ug m-3,P,2023-06-24,51.544219,-0.175284
CD1,NO,2023-06-25,3.5,ug m-3,P,2023-06-25,51.544219,-0.175284
CD1,NO,2023-06-26,4.3,ug m-3,P,2023-06-26,51.544219,-0.175284
CD1,NO,2023-06-27,5.9,ug m-3,P,2023-06-27,51.544219,-0.175284
CD1,NO,2023-06-28,7.9,ug m-3,P,2023-06-28,51.544219,-0.175284
CD1,NO,2023-06-29,41.7,ug m-3,P,2023-06-29,51.544219,-0.175284
CD1,NO,2023-06-30,8.2,ug m-3,P,2023-06-30,51.544219,-0.175284
CD1,NO,2023-07-01,4.7,ug m-3,P,2023-07-01,51.544219,-0.175284
CD1,NO,2023-07-02,2.5,ug m-3,P,2023-07-02,51.544219,-0.175284
CD1,NO,2023-07-03,5.2,ug m-3,P,2023-07-03,51.544219,-0.175284
CD1,NO,2023-07-04,11.3,ug m-3,P,2023-07-04,51.544219,-0.175284
CD1,NO,2023-07-05,4.8,ug m-3,P,2023-07-05,51.544219,-0.175284
CD1,NO,2023-07-06,9.5,ug m-3,P,2023-07-06,51.544219,-0.175284
CD1,NO,2023-07-07,25.1,ug m-3,P,2023-07-07,51.544219,-0.175284
CD1,NO,2023-07-08,15.6,ug m-3,P,2023-07-08,51.544219,-0.175284
CD1,NO,2023-07-09,4.5,ug m-3,P,2023-07-09,51.544219,-0.175284
CD1,NO,2023-07-10,7.4,ug m-3,P,2023-07-10,51.544219,-0.175284
CD1,NO,2023-07-11,5.3,ug m-3,P,2023-07-11,51.544219,-0.175284
CD1,NO,2023-07-12,4.9,ug m-3,P,2023-07-12,51.544219,-0.175284
CD1,NO,2023-07-13,7.0,ug m-3,P,2023-07-13,51.544219,-0.175284
CD1,NO,2023-07-14,19.5,ug m-3,P,2023-07-14,51.544219,-0.175284
CD1,NO,2023-07-15,4.9,ug m-3,P,2023-07-15,51.544219,-0.175284
CD1,NO,2023-07-16,3.4,ug m-3,P,2023-07-16,51.544219,-0.175284
CD1,NO,2023-07-17,4.4,ug m-3,P,2023-07-17,51.544219,-0.175284
CD1,NO,2023-07-18,10.3,ug m-3,P,2023-07-18,51.544219,-0.175284
CD1,NO,2023-07-19,9.4,ug m-3,P,2023-07-19,51.544219,-0.175284
CD1,NO,2023-07-20,25.0,ug m-3,P,2023-07-20,51.544219,-0.175284
CD1,NO,2023-07-21,7.4,ug m-3,P,2023-07-21,51.544219,-0.175284
CD1,NO,2023-07-22,5.7,ug m-3,P,2023-07-22,51.544219,-0.175284
CD1,NO,2023-07-23,4.9,ug m-3,P,2023-07-23,51.544219,-0.175284
CD1,NO,2023-07-24,19.5,ug m-3,P,2023-07-24,51.544219,-0.175284
CD1,NO,2023-07-25,10.7,ug m-3,P,2023-07-25,51.544219,-0.175284
CD1,NO,2023-07-26,13.6,ug m-3,P,2023-07-26,51.544219,-0.175284
CD1,NO,2023-07-27,7.3,ug m-3,P,2023-07-27,51.544219,-0.175284
CD1,NO,2023-07-28,8.6,ug m-3,P,2023-07-28,51.544219,-0.175284
CD1,NO,2023-07-29,5.0,ug m-3,P,2023-07-29,51.544219,-0.175284
CD1,NO,2023-07-30,3.1,ug m-3,P,2023-07-30,51.544219,-0.175284
CD1,NO,2023-07-31,4.1,ug m-3,P,2023-07-31,51.544219,-0.175284
CD1,NO,2023-08-01,5.0,ug m-3,P,2023-08-01,51.544219,-0.175284
CD1,NO,2023-08-02,6.9,ug m-3,P,2023-08-02,51.544219,-0.175284
CD1,NO,2023-08-03,24.4,ug m-3,P,2023-08-03,51.544219,-0.175284
CD1,NO,2023-08-04,12.8,ug m-3,P,2023-08-04,51.544219,-0.175284
CD1,NO,2023-08-05,13.1,ug m-3,P,2023-08-05,51.544219,-0.175284
CD1,NO,2023-08-06,6.4,ug m-3,P,2023-08-06,51.544219,-0.175284
CD1,NO,2023-08-07,4.8,ug m-3,P,2023-08-07,51.544219,-0.175284
CD1,NO,2023-08-08,8.3,ug m-3,P,2023-08-08,51.544219,-0.175284
CD1,NO,2023-08-09,14.4,ug m-3,P,2023-08-09,51.544219,-0.175284
CD1,NO,2023-08-10,10.9,ug m-3,P,2023-08-10,51.544219,-0.175284
CD1,NO,2023-08-11,6.6,ug m-3,P,2023-08-11,51.544219,-0.175284
CD1,NO,2023-08-12,5.3,ug m-3,P,2023-08-12,51.544219,-0.175284
CD1,NO,2023-08-13,5.45,ug m-3,P,2023-08-13,51.544219,-0.175284
CD1,NO,2023-08-14,5.59,ug m-3,P,2023-08-14,51.544219,-0.175284
CD1,NO,2023-08-15,5.74,ug m-3,P,2023-08-15,51.544219,-0.175284
CD1,NO,2023-08-16,5.89,ug m-3,P,2023-08-16,51.544219,-0.175284
CD1,NO,2023-08-17,6.04,ug m-3,P,2023-08-17,51.544219,-0.175284
CD1,NO,2023-08-18,6.18,ug m-3,P,2023-08-18,51.544219,-0.175284
CD1,NO,2023-08-19,6.33,ug m-3,P,2023-08-19,51.544219,-0.175284
CD1,NO,2023-08-20,6.48,ug m-3,P,2023-08-20,51.544219,-0.175284
CD1,NO,2023-08-21,6.62,ug m-3,P,2023-08-21,51.544219,-0.175284
CD1,NO,2023-08-22,6.77,ug m-3,P,2023-08-22,51.544219,-0.175284
CD1,NO,2023-08-23,6.92,ug m-3,P,2023-08-23,51.544219,-0.175284
CD1,NO,2023-08-24,7.06,ug m-3,P,2023-08-24,51.544219,-0.175284
CD1,NO,2023-08-25,7.21,ug m-3,P,2023-08-25,51.544219,-0.175284
CD1,NO,2023-08-26,7.36,ug m-3,P,2023-08-26,51.544219,-0.175284
CD1,NO,2023-08-27,7.51,ug m-3,P,2023-08-27,51.544219,-0.175284
CD1,NO,2023-08-28,7.65,ug m-3,P,2023-08-28,51.544219,-0.175284
CD1,NO,2023-08-29,7.8,ug m-3,P,2023-08-29,51.544219,-0.175284
CD1,NO,2023-08-30,7.95,ug m-3,P,2023-08-30,51.544219,-0.175284
CD1,NO,2023-08-31,8.09,ug m-3,P,2023-08-31,51.544219,-0.175284
CD1,NO,2023-09-01,8.24,ug m-3,P,2023-09-01,51.544219,-0.175284
CD1,NO,2023-09-02,8.39,ug m-3,P,2023-09-02,51.544219,-0.175284
CD1,NO,2023-09-03,8.53,ug m-3,P,2023-09-03,51.544219,-0.175284
CD1,NO,2023-09-04,8.68,ug m-3,P,2023-09-04,51.544219,-0.175284
CD1,NO,2023-09-05,8.83,ug m-3,P,2023-09-05,51.544219,-0.175284
CD1,NO,2023-09-06,8.98,ug m-3,P,2023-09-06,51.544219,-0.175284
CD1,NO,2023-09-07,9.12,ug m-3,P,2023-09-07,51.544219,-0.175284
CD1,NO,2023-09-08,9.27,ug m-3,P,2023-09-08,51.544219,-0.175284
CD1,NO,2023-09-09,9.42,ug m-3,P,2023-09-09,51.544219,-0.175284
CD1,NO,2023-09-10,9.56,ug m-3,P,2023-09-10,51.544219,-0.175284
CD1,NO,2023-09-11,9.71,ug m-3,P,2023-09-11,51.544219,-0.175284
CD1,NO,2023-09-12,9.86,ug m-3,P,2023-09-12,51.544219,-0.175284
CD1,NO,2023-09-13,10.0,ug m-3,P,2023-09-13,51.544219,-0.175284
CD1,NO,2023-09-14,10.15,ug m-3,P,2023-09-14,51.544219,-0.175284
CD1,NO,2023-09-15,10.3,ug m-3,P,2023-09-15,51.544219,-0.175284
CD1,NO,2023-09-16,10.45,ug m-3,P,2023-09-16,51.544219,-0.175284
CD1,NO,2023-09-17,10.59,ug m-3,P,2023-09-17,51.544219,-0.175284
CD1,NO,2023-09-18,10.74,ug m-3,P,2023-09-18,51.544219,-0.175284
CD1,NO,2023-09-19,10.89,ug m-3,P,2023-09-19,51.544219,-0.175284
CD1,NO,2023-09-20,11.03,ug m-3,P,2023-09-20,51.544219,-0.175284
CD1,NO,2023-09-21,11.18,ug m-3,P,2023-09-21,51.544219,-0.175284
CD1,NO,2023-09-22,11.33,ug m-3,P,2023-09-22,51.544219,-0.175284
CD1,NO,2023-09-23,11.48,ug m-3,P,2023-09-23,51.544219,-0.175284
CD1,NO,2023-09-24,11.62,ug m-3,P,2023-09-24,51.544219,-0.175284
CD1,NO,2023-09-25,11.77,ug m-3,P,2023-09-25,51.544219,-0.175284
CD1,NO,2023-09-26,11.92,ug m-3,P,2023-09-26,51.544219,-0.175284
CD1,NO,2023-09-27,12.06,ug m-3,P,2023-09-27,51.544219,-0.175284
CD1,NO,2023-09-28,12.21,ug m-3,P,2023-09-28,51.544219,-0.175284
CD1,NO,2023-09-29,12.36,ug m-3,P,2023-09-29,51.544219,-0.175284
CD1,NO,2023-09-30,12.5,ug m-3,P,2023-09-30,51.544219,-0.175284
CD1,NO,2023-10-01,12.65,ug m-3,P,2023-10-01,51.544219,-0.175284
CD1,NO,2023-10-02,12.8,ug m-3,P,2023-10-02,51.544219,-0.175284
CD1,NO,2023-10-03,12.95,ug m-3,P,2023-10-03,51.544219,-0.175284
CD1,NO,2023-10-04,13.09,ug m-3,P,2023-10-04,51.544219,-0.175284
CD1,NO,2023-10-05,13.24,ug m-3,P,2023-10-05,51.544219,-0.175284
CD1,NO,2023-10-06,13.39,ug m-3,P,2023-10-06,51.544219,-0.175284
CD1,NO,2023-10-07,13.53,ug m-3,P,2023-10-07,51.544219,-0.175284
CD1,NO,2023-10-08,13.68,ug m-3,P,2023-10-08,51.544219,-0.175284
CD1,NO,2023-10-09,13.83,ug m-3,P,2023-10-09,51.544219,-0.175284
CD1,NO,2023-10-10,13.97,ug m-3,P,2023-10-10,51.544219,-0.175284
CD1,NO,2023-10-11,14.12,ug m-3,P,2023-10-11,51.544219,-0.175284
CD1,NO,2023-10-12,14.27,ug m-3,P,2023-10-12,51.544219,-0.175284
CD1,NO,2023-10-13,14.42,ug m-3,P,2023-10-13,51.544219,-0.175284
CD1,NO,2023-10-14,14.56,ug m-3,P,2023-10-14,51.544219,-0.175284
CD1,NO,2023-10-15,14.71,ug m-3,P,2023-10-15,51.544219,-0.175284
CD1,NO,2023-10-16,14.86,ug m-3,P,2023-10-16,51.544219,-0.175284
CD1,NO,2023-10-17,15.0,ug m-3,P,2023-10-17,51.544219,-0.175284
CD1,NO,2023-10-18,15.15,ug m-3,P,2023-10-18,51.544219,-0.175284
CD1,NO,2023-10-19,15.3,ug m-3,P,2023-10-19,51.544219,-0.175284
CD1,NO,2023-10-20,15.44,ug m-3,P,2023-10-20,51.544219,-0.175284
CD1,NO,2023-10-21,15.59,ug m-3,P,2023-10-21,51.544219,-0.175284
CD1,NO,2023-10-22,15.74,ug m-3,P,2023-10-22,51.544219,-0.175284
CD1,NO,2023-10-23,15.89,ug m-3,P,2023-10-23,51.544219,-0.175284
CD1,NO,2023-10-24,16.03,ug m-3,P,2023-10-24,51.544219,-0.175284
CD1,NO,2023-10-25,16.18,ug m-3,P,2023-10-25,51.544219,-0.175284
CD1,NO,2023-10-26,16.33,ug m-3,P,2023-10-26,51.544219,-0.175284
CD1,NO,2023-10-27,16.47,ug m-3,P,2023-10-27,51.544219,-0.175284
CD1,NO,2023-10-28,16.62,ug m-3,P,2023-10-28,51.544219,-0.175284
CD1,NO,2023-10-29,16.77,ug m-3,P,2023-10-29,51.544219,-0.175284
CD1,NO,2023-10-30,16.92,ug m-3,P,2023-10-30,51.544219,-0.175284
