TravelDate,DayOfWeek,Station,EntryTapCount,ExitTapCount
20240102,Tuesday,Kew Gardens,2385,2307
20240102,Tuesday,Kilburn,6123,6243
20240102,Tuesday,Kilburn High Road,717,893
20240102,Tuesday,Kilburn Park,3010,2936
20240102,Tuesday,King George V,1205,1047
20240102,Tuesday,Kings Cross St Pancras,91555,86194
20240102,Tuesday,Kingsbury,3371,3367
20240102,Tuesday,Knightsbridge,25046,22534
20240102,Tuesday,Ladbroke Grove,6385,6274
20240102,Tuesday,Lambeth North,4025,3695
20240102,Tuesday,Lancaster Gate,3444,3406
20240102,Tuesday,Langdon Park,1910,1588
20240102,Tuesday,Langley Berks,446,328
20240102,Tuesday,Latimer Road,1957,1911
20240102,Tuesday,Leicester Square,41104,37454
20240102,Tuesday,Lewisham DLR,4795,2410
20240102,Tuesday,Leyton,9272,9390
20240102,Tuesday,Leyton Midland Road,956,632
20240102,Tuesday,Leytonstone,7950,8289
20240102,Tuesday,Leytonstone High Road,698,463
20240102,Tuesday,Limehouse DLR,5274,3789
20240102,Tuesday,Liverpool St NR,20423,19834
20240102,Tuesday,Liverpool Street,64367,62775
20240102,Tuesday,London Bridge,65499,61192
20240102,Tuesday,London City Airport,3122,2356
20240102,Tuesday,London Fields,1261,1339
20240102,Tuesday,Loughton,3443,3388
20240102,Tuesday,Maida Vale,2705,2497
20240102,Tuesday,Maidenhead,1071,941
20240102,Tuesday,Manor House,4736,5847
20240102,Tuesday,Manor Park,4339,3860
20240102,Tuesday,Mansion House,5624,5715
20240102,Tuesday,Marble Arch,11188,10901
20240102,Tuesday,Maryland,3974,3581
20240102,Tuesday,Marylebone,10907,10409
20240102,Tuesday,Mile End,10009,10154
20240102,Tuesday,Mill Hill East,1273,1382
20240102,Tuesday,Monument,12902,11397
20240102,Tuesday,Moor Park,621,666
20240102,Tuesday,Moorgate,25296,26950
20240102,Tuesday,Morden,10324,13469
20240102,Tuesday,Mornington Crescent,2922,2317
20240102,Tuesday,Mudchute,1155,558
20240102,Tuesday,Neasden,2816,2740
20240102,Tuesday,New Cross,2503,3164
20240102,Tuesday,New Cross Gate,4341,5231
20240102,Tuesday,Newbury Park,3951,4082
20240102,Tuesday,Nine Elms,4395,4262
20240102,Tuesday,North Acton,5622,6038
20240102,Tuesday,North Ealing,560,546
20240102,Tuesday,North Greenwich,22802,26483
20240102,Tuesday,North Harrow,1533,1419
20240102,Tuesday,North Wembley,1361,1199
20240102,Tuesday,Northfields,3317,3258
20240102,Tuesday,Northolt,4896,4864
20240102,Tuesday,Northwick Park,3337,3265
20240102,Tuesday,Northwood,2026,1926
20240102,Tuesday,Northwood Hills,1445,1364
20240102,Tuesday,Norwood Junction,4053,3842
20240102,Tuesday,Notting Hill Gate,12149,13314
20240102,Tuesday,Oakwood,2547,2543
20240102,Tuesday,Old Street,15765,15920
20240102,Tuesday,Osterley,1953,2033
20240102,Tuesday,Oval,5786,5705
20240102,Tuesday,Oxford Circus,63252,70734
20240102,Tuesday,Paddington,34612,30553
20240102,Tuesday,Paddington EL,21296,22023
20240102,Tuesday,Park Royal,2412,2477
20240102,Tuesday,Parsons Green,5137,5317
20240102,Tuesday,Peckham Rye,3767,3023
20240102,Tuesday,Penge West,572,621
20240102,Tuesday,Perivale,1847,1864
20240102,Tuesday,Piccadilly Circus,38545,36380
20240102,Tuesday,Pimlico,7751,7838
20240102,Tuesday,Pinner,2405,2297
20240102,Tuesday,Plaistow,5066,4968
20240102,Tuesday,Pontoon Dock DLR,2517,2462
20240102,Tuesday,Poplar,877,1124
20240102,Tuesday,Preston Road,2642,2542
20240102,Tuesday,Prince Regent,1204,898
20240102,Tuesday,Pudding Mill Lane,2445,2624
20240102,Tuesday,Putney Bridge,4760,5510
20240102,Tuesday,Queens Park,4705,5046
20240102,Tuesday,Queens Rd Peckham,1789,994
20240102,Tuesday,Queensbury,3169,3150
20240102,Tuesday,Queensway,7771,7540
20240102,Tuesday,Ravenscourt Park,2031,2009
20240102,Tuesday,Rayners Lane,3863,3812
20240102,Tuesday,Reading,867,898
20240102,Tuesday,Rectory Road,1154,1095
20240102,Tuesday,Redbridge,2443,2329
20240102,Tuesday,Regents Park,2136,2482
20240102,Tuesday,Richmond,9970,11016
20240102,Tuesday,Rickmansworth,1768,1676
20240102,Tuesday,Roding Valley,208,162
20240102,Tuesday,Romford,11479,11488
20240102,Tuesday,Rotherhithe,1435,1153
20240102,Tuesday,Royal Albert,1541,1325
20240102,Tuesday,Royal Oak,2245,2128
20240102,Tuesday,Royal Victoria,1866,1642
20240102,Tuesday,Ruislip,1618,1639
20240102,Tuesday,Ruislip Gardens,970,912
20240102,Tuesday,Ruislip Manor,1331,1396
20240102,Tuesday,Russell Square,9737,9797
20240102,Tuesday,Seven Kings,4284,3774
20240102,Tuesday,Seven Sisters,14008,13599
20240102,Tuesday,Shadwell DLR,4149,3860
20240102,Tuesday,Shadwell LO,3324,3230
20240102,Tuesday,Shenfield,2917,2978
20240102,Tuesday,Shepherds Bush,17605,16639
20240102,Tuesday,Shepherds Bush LO,7105,8276
20240102,Tuesday,Shepherds Bush Market,3623,3360
20240102,Tuesday,Shoreditch High Street,5626,6237
20240102,Tuesday,Silver Street,2143,1940
20240102,Tuesday,Sloane Square,13378,13884
20240102,Tuesday,Slough,1870,1703
20240102,Tuesday,Snaresbrook,2135,2291
20240102,Tuesday,South Acton,465,477
20240102,Tuesday,South Ealing,1226,2083
20240102,Tuesday,South Hampstead,423,399
20240102,Tuesday,South Harrow,2306,2311
20240102,Tuesday,South Kensington,34414,37038
20240102,Tuesday,South Kenton,591,521
20240102,Tuesday,South Quay,2673,2279
20240102,Tuesday,South Ruislip,1625,1572
20240102,Tuesday,South Tottenham,707,915
20240102,Tuesday,South Wimbledon,3946,5407
20240102,Tuesday,South Woodford,4701,4971
20240102,Tuesday,Southall,6666,5695
20240102,Tuesday,Southbury,1046,1176
20240102,Tuesday,Southfields,5238,5308
20240102,Tuesday,Southgate,4310,4455
20240102,Tuesday,Southwark,10506,10196
20240102,Tuesday,St James Street,1441,1398
20240102,Tuesday,St James's Park,10788,10953
20240102,Tuesday,St Johns Wood,5978,6001
20240102,Tuesday,St Pauls,11887,11509
20240102,Tuesday,Stamford Brook,2373,2342
20240102,Tuesday,Stamford Hill,769,662
20240102,Tuesday,Stanmore,3338,3645
20240102,Tuesday,Star Lane DLR,1301,1223
20240102,Tuesday,Stepney Green,5057,5046
20240102,Tuesday,Stockwell,8876,8185
20240102,Tuesday,Stoke Newington,1354,1137
20240102,Tuesday,Stonebridge Park,2845,2522
20240102,Tuesday,Stratford,78477,82268
20240102,Tuesday,Stratford High Street,908,1018
20240102,Tuesday,Stratford International,3022,2482
20240102,Tuesday,Sudbury Hill,1781,1766
20240102,Tuesday,Sudbury Town,1994,1895
20240102,Tuesday,Surrey Quays,4277,3730
20240102,Tuesday,Swiss Cottage,5150,5325
20240102,Tuesday,Sydenham SR,3483,3858
20240102,Tuesday,Taplow,192,139
20240102,Tuesday,Temple,5655,5385
20240102,Tuesday,Theobalds Grove,658,760
20240102,Tuesday,Theydon Bois,870,837
20240102,Tuesday,Tooting Bec,6598,7030
20240102,Tuesday,Tooting Broadway,12740,14424
20240102,Tuesday,Tottenham Court Road,73964,75259
20240102,Tuesday,Tottenham Hale,16598,15239
20240102,Tuesday,Totteridge & Whetstone,2267,2202
20240102,Tuesday,Tower Gateway,2170,1948
20240102,Tuesday,Tower Hill,24698,26263
20240102,Tuesday,Tufnell Park,4702,4641
20240102,Tuesday,Turkey Street,942,869
20240102,Tuesday,Turnham Green,4668,5087
20240102,Tuesday,Turnpike Lane,8735,9104
20240102,Tuesday,Twyford,294,178
20240102,Tuesday,Upminster,5203,5254
20240102,Tuesday,Upminster Bridge,818,776
20240102,Tuesday,Upney,2800,2475
20240102,Tuesday,Upper Holloway,581,885
20240102,Tuesday,Upton Park,10569,10370
20240102,Tuesday,Uxbridge,5484,5981
20240102,Tuesday,Vauxhall,22440,20801
20240102,Tuesday,Victoria,70688,76415
20240102,Tuesday,W Silvertown,1811,1754
20240102,Tuesday,Walthamstow Central,14358,15287
20240102,Tuesday,Walthamstow Queens Road,466,533
20240102,Tuesday,Wandsworth Road,171,184
20240102,Tuesday,Wanstead,2303,2288
20240102,Tuesday,Wanstead Park,755,786
20240102,Tuesday,Wapping,1986,1800
20240102,Tuesday,Warren Street,14948,15148
20240102,Tuesday,Warwick Avenue,2995,2845
20240102,Tuesday,Waterloo,74615,64689
20240102,Tuesday,Watford High Street,1469,1385
20240102,Tuesday,Watford Junction,4356,3942
20240102,Tuesday,Watford Met,2276,1716
20240102,Tuesday,Wembley Central,4802,4939
20240102,Tuesday,Wembley Park,16360,16272
20240102,Tuesday,West Acton,1014,1033
20240102,Tuesday,West Brompton,5220,5025
20240102,Tuesday,West Croydon,4481,3914
20240102,Tuesday,West Drayton,2937,2274
20240102,Tuesday,West Ealing,2415,1687
20240102,Tuesday,West Finchley,1447,1297
20240102,Tuesday,West Ham,6550,6433
20240102,Tuesday,West Hampstead,7819,7405
20240102,Tuesday,West Hampstead LO,3822,3632
20240102,Tuesday,West Harrow,1019,962
20240102,Tuesday,West India Quay,960,1002
20240102,Tuesday,West Kensington,3906,3739
20240102,Tuesday,West Ruislip,1338,1426
20240102,Tuesday,Westbourne Park,3786,3533
20240102,Tuesday,Westferry,2877,2899
20240102,Tuesday,Westminster,27164,28278
20240102,Tuesday,White City,8714,8675
20240102,Tuesday,White Hart Lane,1841,1742
20240102,Tuesday,Whitechapel,21811,22585
20240102,Tuesday,Willesden Green,6017,6046
20240102,Tuesday,Willesden Junction,4850,4803
20240102,Tuesday,Wimbledon,16845,17909
20240102,Tuesday,Wimbledon Park,2132,2195
20240102,Tuesday,Wood Green,10349,10399
20240102,Tuesday,Wood Lane,6113,7021
20240102,Tuesday,Wood Street,1964,1831
20240102,Tuesday,Woodford,5454,5541
20240102,Tuesday,Woodgrange Park,734,343
20240102,Tuesday,Woodside Park,2615,2261
20240102,Tuesday,Woolwich Arsenal DLR,6918,7611
20240102,Tuesday,Woolwich Arsenal NR,1202,1062
20240102,Tuesday,Woolwich EL,13781,13062
20240103,Wednesday,Abbey Road DLR,781,797
20240103,Wednesday,Abbey Wood,13213,12401
20240103,Wednesday,Acton Central,6,11
20240103,Wednesday,Acton Main Line,3229,3102
20240103,Wednesday,Acton Town,6371,6256
20240103,Wednesday,Aldgate,9314,10158
20240103,Wednesday,Aldgate East,14266,14134
20240103,Wednesday,All Saints,1166,1093
20240103,Wednesday,Alperton,3201,3448
20240103,Wednesday,Amersham,2310,2278
20240103,Wednesday,Anerley,1052,948
20240103,Wednesday,Angel,13049,13725
20240103,Wednesday,Archway,8928,8660
20240103,Wednesday,Arnos Grove,4610,4219
20240103,Wednesday,Arsenal,2822,3029
20240103,Wednesday,Baker Street,25630,26091
20240103,Wednesday,Balham,12119,12172
20240103,Wednesday,Bank,41404,43762
20240103,Wednesday,Barbican,5936,6011
20240103,Wednesday,Barking,19658,19671
20240103,Wednesday,Barking Riverside,980,876
20240103,Wednesday,Barkingside,1440,1504
20240103,Wednesday,Barons Court,5600,5555
20240103,Wednesday,Battersea Power Station,11881,11499
20240103,Wednesday,Bayswater,5903,5169
20240103,Wednesday,Beckton,1725,1705
20240103,Wednesday,Beckton Park,445,364
20240103,Wednesday,Becontree,3961,3757
20240103,Wednesday,Belsize Park,6342,6536
20240103,Wednesday,Bermondsey,8178,8056
20240103,Wednesday,Bethnal Green,12878,12309
20240103,Wednesday,Bethnal Green NR,1973,2203
20240103,Wednesday,Blackfriars,14767,13417
20240103,Wednesday,Blackhorse Road,11139,10353
20240103,Wednesday,Blackwall,1163,1035
20240103,Wednesday,Bond Street,51488,53111
20240103,Wednesday,Borough,4573,4711
20240103,Wednesday,Boston Manor,1798,1841
20240103,Wednesday,Bounds Green,5532,5248
20240103,Wednesday,Bow Church,1676,1535
20240103,Wednesday,Bow Road,5330,5002
20240103,Wednesday,Brent Cross,2643,2683
20240103,Wednesday,Brentwood,3496,3310
20240103,Wednesday,Brixton,24664,24057
20240103,Wednesday,Brockley,3802,3723
20240103,Wednesday,Bromley-by-Bow,4571,4451
20240103,Wednesday,Brondesbury,2343,2385
20240103,Wednesday,Brondesbury Park,828,763
20240103,Wednesday,Bruce Grove,1560,1380
20240103,Wednesday,Buckhurst Hill,2560,2520
20240103,Wednesday,Burnham Bucks,743,768
20240103,Wednesday,Burnt Oak,4289,4045
20240103,Wednesday,Bush Hill Park,1548,1384
20240103,Wednesday,Bushey,1392,1278
20240103,Wednesday,Caledonian Road,5212,5346
20240103,Wednesday,Caledonian Road & Barnsbury,1326,1186
20240103,Wednesday,Cambridge Heath,986,1059
20240103,Wednesday,Camden Road,4283,3669
20240103,Wednesday,Camden Town,29025,30505
20240103,Wednesday,Canada Water,11100,11778
20240103,Wednesday,Canary Wharf,40147,40857
20240103,Wednesday,Canary Wharf DLR,8560,8638
20240103,Wednesday,Canary Wharf EL,18602,19550
20240103,Wednesday,Canning Town,15065,15156
20240103,Wednesday,Cannon Street,5800,5027
20240103,Wednesday,Canonbury,2680,2632
20240103,Wednesday,Canons Park,2635,2559
20240103,Wednesday,Carpenders Park,1372,1444
20240103,Wednesday,Chadwell Heath,5788,5704
20240103,Wednesday,Chalfont & Latimer,1339,1350
20240103,Wednesday,Chalk Farm,5554,4682
20240103,Wednesday,Chancery Lane,10035,10658
20240103,Wednesday,Charing Cross,22752,20394
20240103,Wednesday,Chesham,1333,1202
20240103,Wednesday,Cheshunt,2358,2410
20240103,Wednesday,Chigwell,390,321
20240103,Wednesday,Chingford,2674,2648
20240103,Wednesday,Chiswick Park,3203,3711
20240103,Wednesday,Chorleywood,1042,999
20240103,Wednesday,Clapham Common,8625,9643
20240103,Wednesday,Clapham High Street,1426,1322
20240103,Wednesday,Clapham Junction,20092,20522
20240103,Wednesday,Clapham North,5645,6384
20240103,Wednesday,Clapham South,7706,7770
20240103,Wednesday,Clapton,2321,2128
20240103,Wednesday,Cockfosters,2073,2057
20240103,Wednesday,Colindale,8460,8425
20240103,Wednesday,Colliers Wood,7130,6924
20240103,Wednesday,Covent Garden,17543,21007
20240103,Wednesday,Crossharbour,2755,2526
20240103,Wednesday,Crouch Hill,855,911
20240103,Wednesday,Croxley,1045,1080
20240103,Wednesday,Crystal Palace,2902,2971
20240103,Wednesday,Custom House DLR,3303,2139
20240103,Wednesday,Custom House EL,10136,10191
20240103,Wednesday,Cutty Sark,5596,4998
20240103,Wednesday,Cyprus,821,704
20240103,Wednesday,Dagenham East,3526,3387
20240103,Wednesday,Dagenham Heathway,6698,6595
20240103,Wednesday,Dalston Junction,5897,5622
20240103,Wednesday,Dalston Kingsland,4705,5101
20240103,Wednesday,Debden,2527,2424
20240103,Wednesday,Denmark Hill,6390,6416
20240103,Wednesday,Deptford Bridge,2055,1831
20240103,Wednesday,Devons Road,1947,1755
20240103,Wednesday,Dollis Hill,3968,3631
20240103,Wednesday,Ealing Broadway,18806,19449
20240103,Wednesday,Ealing Common,2505,2458
20240103,Wednesday,Earls Court,20324,21367
20240103,Wednesday,East Acton,4061,4142
20240103,Wednesday,East Finchley,6834,6720
20240103,Wednesday,East Ham,14501,14265
20240103,Wednesday,East India,2890,2691
20240103,Wednesday,East Putney,7002,7128
20240103,Wednesday,Eastcote,2930,2902
20240103,Wednesday,Edgware,5982,5915
20240103,Wednesday,Edgware Road B,4246,4462
20240103,Wednesday,Edgware Road C&H,7232,7206
20240103,Wednesday,Edmonton Green,4437,4479
20240103,Wednesday,Elephant & Castle,15023,14418
20240103,Wednesday,Elm Park,3593,3524
20240103,Wednesday,Elverson Road,991,797
20240103,Wednesday,Embankment,23150,23284
20240103,Wednesday,Emerson Park,305,228
20240103,Wednesday,Enfield Town,3199,3003
20240103,Wednesday,Epping,4081,3961
20240103,Wednesday,Euston,36563,35570
20240103,Wednesday,Euston NR,9581,9947
20240103,Wednesday,Euston Square,11639,12323
20240103,Wednesday,Fairlop,1127,1047
20240103,Wednesday,Farringdon,47847,45742
20240103,Wednesday,Finchley Central,5508,5628
20240103,Wednesday,Finchley Road,8875,8712
20240103,Wednesday,Finchley Road & Frognal,1597,1482
20240103,Wednesday,Finsbury Park,21814,20702
20240103,Wednesday,Forest Gate,6864,6748
20240103,Wednesday,Forest Hill,4816,4637
20240103,Wednesday,Fulham Broadway,8122,8380
20240103,Wednesday,Gallions Reach,1653,1478
20240103,Wednesday,Gants Hill,6274,6243
20240103,Wednesday,Gidea Park,3950,3691
20240103,Wednesday,Gloucester Road,14022,13319
20240103,Wednesday,Golders Green,8221,8416
20240103,Wednesday,Goldhawk Road,2216,2210
20240103,Wednesday,Goodge Street,6101,6278
20240103,Wednesday,Goodmayes,5426,5311
20240103,Wednesday,Gospel Oak,2307,2599
20240103,Wednesday,Grange Hill,521,432
20240103,Wednesday,Great Portland Street,6308,6304
20240103,Wednesday,Green Park,36060,43155
20240103,Wednesday,Greenford,4335,4364
20240103,Wednesday,Greenwich,3833,3668
20240103,Wednesday,Gunnersbury,3486,2909
20240103,Wednesday,Hackney Central,4866,5334
20240103,Wednesday,Hackney Downs,2820,2856
20240103,Wednesday,Hackney Wick,2738,2923
20240103,Wednesday,Haggerston,3033,2982
20240103,Wednesday,Hainault,3884,3816
20240103,Wednesday,Hammersmith C&H,11142,10846
20240103,Wednesday,Hammersmith D&P,25384,25333
20240103,Wednesday,Hampstead,4272,4955
20240103,Wednesday,Hampstead Heath,3419,2818
20240103,Wednesday,Hanger Lane,3357,3197
20240103,Wednesday,Hanwell,1979,1682
20240103,Wednesday,Harlesden,3242,3160
20240103,Wednesday,Harold Wood,4415,4172
20240103,Wednesday,Harringay Green Lanes,1442,1523
20240103,Wednesday,Harrow & Wealdstone,4857,4522
20240103,Wednesday,Harrow-on-the-Hill,10612,11299
20240103,Wednesday,Hatch End,762,773
20240103,Wednesday,Hatton Cross,4020,4251
20240103,Wednesday,Hayes & Harlington,9318,9174
20240103,Wednesday,Headstone Lane,538,461
20240103,Wednesday,Heathrow T2&3 TfL Rail/HEx,8596,7413
20240103,Wednesday,Heathrow T4 TfL Rail/HEx,2171,1825
20240103,Wednesday,Heathrow T5 TfL Rail/HEx,4912,4239
20240103,Wednesday,Heathrow Terminal 4,2436,2440
20240103,Wednesday,Heathrow Terminal 5,6846,5641
20240103,Wednesday,Heathrow Terminals 2&3,9385,7831
20240103,Wednesday,Hendon Central,6245,5847
20240103,Wednesday,Heron Quays,4384,4573
20240103,Wednesday,High Barnet,4247,4072
20240103,Wednesday,High Street Kensington,12917,12477
20240103,Wednesday,Highams Park,3663,3560
20240103,Wednesday,Highbury & Islington,14407,15282
20240103,Wednesday,Highgate,5297,5570
20240103,Wednesday,Hillingdon,1657,1627
20240103,Wednesday,Holborn,22672,23841
20240103,Wednesday,Holland Park,3236,3387
20240103,Wednesday,Holloway Road,4976,4598
20240103,Wednesday,Homerton,3776,4353
20240103,Wednesday,Honor Oak Park,2876,2812
20240103,Wednesday,Hornchurch,2252,2273
20240103,Wednesday,Hounslow Central,4302,4277
20240103,Wednesday,Hounslow East,4400,4909
20240103,Wednesday,Hounslow West,3849,3851
20240103,Wednesday,Hoxton,3230,3311
20240103,Wednesday,Hyde Park Corner,5462,5622
20240103,Wednesday,Ickenham,1029,1073
20240103,Wednesday,Ilford,12225,12578
20240103,Wednesday,Imperial Wharf,3450,3107
20240103,Wednesday,Island Gardens,1876,1436
20240103,Wednesday,Iver,219,189
20240103,Wednesday,Kennington,5219,5318
20240103,Wednesday,Kensal Green,2275,2209
20240103,Wednesday,Kensal Rise,2155,2170
20240103,Wednesday,Kensington Olympia,2288,2067
20240103,Wednesday,Kentish Town,1749,1540
20240103,Wednesday,Kentish Town West,1746,1458
20240103,Wednesday,Kenton,1767,1833
20240103,Wednesday,Kew Gardens,3489,4603
20240103,Wednesday,Kilburn,7253,7225
20240103,Wednesday,Kilburn High Road,867,825
20240103,Wednesday,Kilburn Park,3400,3352
20240103,Wednesday,King George V,1410,1271
20240103,Wednesday,Kings Cross St Pancras,88131,84975
20240103,Wednesday,Kingsbury,4030,4104
20240103,Wednesday,Knightsbridge,23852,21311
20240103,Wednesday,Ladbroke Grove,7034,7157
20240103,Wednesday,Lambeth North,4214,3959
20240103,Wednesday,Lancaster Gate,3416,3441
20240103,Wednesday,Langdon Park,2202,1947
20240103,Wednesday,Langley Berks,686,665
20240103,Wednesday,Latimer Road,2474,2411
20240103,Wednesday,Leicester Square,42633,38383
20240103,Wednesday,Lewisham DLR,5743,5260
20240103,Wednesday,Leyton,10490,10144
20240103,Wednesday,Leyton Midland Road,1704,1644
20240103,Wednesday,Leytonstone,8939,8919
20240103,Wednesday,Leytonstone High Road,1246,1222
20240103,Wednesday,Limehouse DLR,5830,5361
20240103,Wednesday,Liverpool St NR,26220,23690
20240103,Wednesday,Liverpool Street,70403,70587
20240103,Wednesday,London Bridge,66350,64390
20240103,Wednesday,London City Airport,3293,1908
20240103,Wednesday,London Fields,1651,1823
20240103,Wednesday,Loughton,3850,3913
20240103,Wednesday,Maida Vale,3020,2984
20240103,Wednesday,Maidenhead,1481,1422
20240103,Wednesday,Manor House,6368,6907
20240103,Wednesday,Manor Park,4822,4706
20240103,Wednesday,Mansion House,6095,6535
20240103,Wednesday,Marble Arch,11788,11464
20240103,Wednesday,Maryland,4563,4191
20240103,Wednesday,Marylebone,9949,10798
20240103,Wednesday,Mile End,10855,10877
20240103,Wednesday,Mill Hill East,1669,1649
20240103,Wednesday,Monument,14052,12268
20240103,Wednesday,Moor Park,896,929
20240103,Wednesday,Moorgate,30639,32431
20240103,Wednesday,Morden,11562,10888
20240103,Wednesday,Mornington Crescent,3546,3118
20240103,Wednesday,Mudchute,1443,1189
